468,109,504,126,706,295,355,290
457,758,504,266,718,749,356,1009
477,759,511,267,719,748,357,98
655,701,644,510,785,882,358,690
844,950,835,397,717,703,359,292
464,674,430,496,395,892,360,109
837,282,851,896,72,869,329,541
466,753,431,498,393,894,362,110
452,761,503,532,705,738,363,743
473,118,503,901,735,301,362,703
478,335,466,901,125,754,372,796
647,342,655,431,998,86,358,700
454,306,435,897,45,425,657,962
456,698,438,488,403,868,368,115
478,739,493,757,731,760,369,765
453,755,439,104,92,842,341,318
459,744,438,491,400,871,371,117
475,751,488,757,734,761,372,766
671,441,661,870,873,552,359,323
861,277,878,108,524,866,654,333
474,839,296,427,834,790,340,985
657,321,650,424,51,919,368,683
456,846,281,398,869,76,365,682
459,845,282,389,870,76,366,680
470,914,269,440,570,936,377,975
459,765,441,102,82,836,347,301
453,406,279,444,1013,69,373,413
465,748,484,513,724,759,382,754
457,446,291,405,864,912,365,545
312,414,319,324,158,583,419,353
309,320,477,495,926,876,403,878
616,944,612,925,561,705,388,425
315,588,325,283,352,919,387,133
621,444,613,325,780,188,396,599
620,606,614,285,654,872,399,593
297,721,280,519,556,128,390,524
310,329,475,157,933,874,405,593
293,426,311,330,150,582,427,1008
305,539,277,487,547,512,393,142
317,412,347,175,143,931,384,432
290,425,308,867,155,532,402,1018
316,328,333,859,137,449,385,603
316,959,466,151,953,1002,430,595
289,729,272,527,548,136,398,515
613,957,617,912,572,716,393,442
296,514,266,510,570,540,400,151
954,505,905,139,747,901,617,429
632,933,629,909,554,700,401,417
293,397,300,382,137,600,432,719
312,142,271,893,556,469,402,416
312,399,499,340,797,635,412,992
636,929,625,905,549,696,405,421
294,534,338,141,185,943,432,585
289,179,346,248,130,471,443,912
946,497,897,131,736,909,609,421
303,128,344,883,138,475,391,585
291,512,338,259,376,535,411,159
944,332,921,876,774,883,398,741
631,943,635,898,598,734,384,438
307,190,348,350,128,471,445,1007
305,392,334,857,151,952,405,885
907,451,952,186,729,948,600,411
269,187,355,840,177,480,444,405
276,355,510,328,957,845,432,706
279,262,383,460,237,280,426,843
284,257,376,459,233,287,429,189
265,435,372,833,162,908,431,415
286,414,262,359,589,901,391,161
277,535,353,530,167,926,416,412
577,400,602,361,227,839,416,635
579,879,600,958,229,838,417,402
274,608,280,450,594,489,426,169
578,956,588,498,543,668,425,627
257,574,310,450,518,544,428,825
284,922,461,338,945,155,441,638
583,407,604,382,229,833,422,636
282,181,308,838,535,494,425,636
287,546,298,719,538,572,432,569
603,496,592,904,821,139,438,483
600,393,595,917,816,136,437,503
286,545,297,477,537,570,435,806
606,398,582,929,248,859,444,399
258,739,299,351,543,176,437,502
257,469,270,172,588,177,590,397
262,170,256,155,430,502,431,611
271,569,381,162,333,896,447,508
264,568,380,163,151,897,400,615
163,182,164,140,388,904,504,964
650,337,654,164,504,937,510,621
875,281,866,309,395,646,510,470
654,139,648,305,394,945,388,474
658,753,652,850,388,412,508,798
166,548,158,165,403,939,402,962
889,246,840,304,645,972,505,423
756,659,755,247,504,485,387,970
221,657,238,351,504,217,384,809
895,810,849,432,646,430,504,426
791,523,786,222,488,976,489,708
786,520,787,258,388,1015,391,438
224,659,234,257,391,209,388,455
732,217,729,816,506,426,507,611
753,261,743,276,503,638,393,445
934,792,933,738,484,989,511,529
886,526,893,269,395,1016,392,441
895,516,892,209,487,991,509,817
795,267,784,334,507,462,397,420
211,766,310,295,648,539,497,968
720,810,704,316,699,636,506,427
933,811,922,418,698,777,507,428
780,538,774,328,491,995,402,470
773,586,776,995,509,603,508,626
769,585,779,200,510,603,484,808
739,664,737,772,511,477,485,512
776,961,768,283,405,621,495,466
864,543,866,333,494,998,407,467
998,775,965,279,663,1017,404,994
771,541,769,992,482,963,481,622
759,260,737,277,409,429,487,622
876,514,835,321,604,1002,411,557
867,528,877,192,502,974,503,386
747,585,739,780,503,593,493,520
776,274,768,924,483,474,413,613
778,260,770,341,490,615,482,437
875,208,874,320,484,707,412,460
780,528,777,197,499,971,498,805
820,553,822,1020,475,977,418,594
818,634,824,251,461,621,460,795
723,633,730,248,462,622,468,566
200,239,279,275,678,766,417,390
721,631,732,276,470,623,466,1003
713,316,714,786,472,597,474,919
863,544,849,249,474,980,420,405
761,209,757,279,658,1002,470,388
852,333,888,390,685,461,426,386
241,949,235,644,689,630,446,920
730,632,722,829,454,608,455,569
734,632,723,283,473,608,454,996
816,1019,824,302,429,597,471,490
250,217,198,794,464,412,466,921
850,547,857,297,431,988,428,413
248,672,195,771,469,196,429,846
238,675,220,264,455,239,434,1013
239,706,271,283,692,551,461,1012
843,568,837,232,478,998,452,426
234,616,210,233,479,999,478,896
811,296,803,313,437,385,459,578
841,796,883,390,688,408,462,412
802,308,810,993,461,496,439,591
841,916,872,768,652,586,449,818
713,611,704,226,468,625,469,556
712,610,705,227,469,624,463,557
836,921,869,781,641,583,471,831
839,350,875,393,702,478,441,401
212,928,254,657,676,611,427,909
836,562,842,231,465,1001,459,417
839,561,841,228,466,1002,467,418
164,201,180,271,698,1010,454,412
1566,1257,1543,1651,1349,1645,1595,1641
1332,1434,1337,1785,1585,1419,1591,1028
1819,1433,1827,1816,1582,1046,1588,1137
1324,1661,1318,1684,1414,1632,1588,1451
1239,1439,1245,1822,1576,1416,1586,1278
1238,1438,1244,1823,1577,1417,1587,1285
1331,1437,1342,1790,1590,1419,1579,1027
1817,1314,1785,1773,1346,1489,1596,1026
1875,1854,1859,1784,1357,1028,1585,1647
1808,1426,1832,1811,1573,1053,1599,1140
1120,1262,1116,1639,1407,1464,1598,1647
1837,1680,1812,1737,1610,1260,1585,1549
1247,1475,1242,1814,1568,1048,1594,1292
1811,1347,1825,1767,1599,1800,1595,1055
1202,1741,1156,1661,1355,1635,1615,1639
1809,1345,1827,1849,1590,1837,1613,1028
1188,1503,1191,1802,1596,1028,1597,1258
1192,1831,1177,1761,1364,1052,1576,1650
1151,1270,1148,1221,1598,1239,1574,1267
1802,1388,1800,1829,1596,1397,1597,1201
1316,1749,1339,1219,1631,1490,1630,1474
1841,1265,1807,1218,1593,1232,1569,1268
1218,1500,1216,1057,1571,1026,1595,1455
1844,1099,1813,1402,1359,1416,1600,1126
1228,1411,1217,1066,1588,1429,1589,1467
1189,1839,1169,1652,1372,1044,1568,1658
1187,1222,1175,1777,1375,1436,1574,1660
1326,1408,1315,1763,1579,1430,1581,1054
1227,1496,1226,1755,1629,1070,1630,1647
1230,1414,1220,1799,1585,1428,1584,1309
1191,1810,1174,1775,1371,1071,1628,1659
1228,1412,1222,1797,1587,1430,1586,1253
1270,1669,1278,1429,1554,1284,1558,1072
1176,1765,1201,1740,1380,1571,1632,1605
1340,1812,1328,1746,1367,1070,1555,1605
1264,1464,1274,1849,1551,1450,1557,1315
1296,1789,1291,1235,1561,1426,1563,1819
1267,1462,1276,1424,1559,1454,1555,1066
1289,1786,1301,1771,1639,1619,1561,1424
1849,1392,1803,1744,1559,1826,1553,1058
1170,1099,1207,1247,1363,1429,1566,1432
1090,1833,1137,1216,1452,1603,1566,1814
1175,1435,1212,1269,1371,1359,1540,1918
1183,1508,1180,1841,1543,1087,1542,1323
1308,1773,1283,1275,1639,1504,1638,1530
1328,1735,1343,1842,1364,1087,1567,1531
1054,1279,1085,1775,1391,1050,1644,1025
1276,1504,1273,1845,1539,1083,1561,1237
1116,1307,1119,1249,1542,1512,1565,1060
1163,1106,1198,1222,1354,1420,1564,1409
1262,1138,1254,1788,1651,1419,1549,1588
1290,1797,1286,1727,1539,1087,1538,1620
1307,1726,1297,1709,1457,1618,1539,1435
1153,1530,1154,1839,1561,1057,1539,1333
1283,1681,1285,1814,1562,1703,1536,1078
1824,1232,1728,1240,1391,1561,1632,1097
1164,1572,1215,1806,1406,1034,1658,1318
1810,1845,1741,1739,1404,1316,1659,1628
1257,1790,1263,1829,1657,1911,1660,1340
1152,1521,1164,1699,1536,1032,1657,1597
1895,1840,1911,1741,1401,1037,1662,1625
1105,1302,1106,1260,1552,1509,1547,1065
1297,1716,1307,1703,1467,1624,1545,1433
1038,1609,1039,1037,1555,1082,1551,1516
1172,1679,1180,1109,1659,1606,1537,1529
1174,1688,1183,1729,1654,1379,1662,1577
1069,1171,1070,1385,1652,1110,1647,1434
1395,1489,1403,1172,1647,1486,1653,1424
1168,1503,1181,1142,1640,1486,1650,1511
1392,1502,1405,1725,1653,1487,1640,1088
1395,1288,1396,1904,1663,1634,1540,1101
1399,1292,1397,1168,1643,1609,1642,1428
1405,1775,1403,1896,1636,1753,1637,1096
1178,1490,1168,1875,1637,1477,1636,1353
1876,1880,1726,1860,1294,1367,1544,1130
1183,1488,1170,1145,1639,1478,1661,1512
1407,1914,1401,1728,1660,1088,1661,1579
1400,1738,1384,1725,1336,1572,1661,1098
1360,1194,1344,1726,1339,1532,1658,1579
1176,1666,1168,1683,1648,1529,1550,1594
1377,1483,1384,1866,1660,1500,1661,1412
1158,1780,1156,1750,1638,1807,1555,1592
1262,1686,1218,1571,1303,1616,1555,1590
1869,1284,1919,1707,1635,1877,1637,1110
1383,1677,1403,1756,1635,1518,1643,1596
1381,1479,1389,1154,1657,1496,1656,1414
1381,1691,1401,1674,1641,1504,1559,1571
1153,1476,1166,1506,1637,1500,1658,1112
1860,1130,1697,1415,1296,1705,1563,1284
1248,1429,1262,1862,1637,1131,1563,1578
1132,1782,1130,1409,1560,1127,1583,1141
1133,1783,1131,1408,1561,1126,1582,1135
1337,1378,1343,1516,1650,1691,1596,1124
1888,1765,1894,1314,1582,1544,1576,1124
1761,1179,1667,1610,1810,1632,1886,1510
1763,1858,1732,1358,1435,1639,1867,1371
1756,1680,1545,1380,1262,1860,1687,1392
1758,1900,1544,1663,1225,1879,1898,1452
1699,1490,1700,1548,1890,1105,1685,1625
1698,1506,1740,1547,1435,1534,1724,1575
1752,1307,1790,1383,1486,1529,1723,1385
1754,1914,1763,1659,1340,1589,1867,1453
1707,1260,1730,1698,1421,1281,1866,1642
1708,1917,1788,1166,1452,1574,1907,1460
1720,1398,1748,1800,1896,1380,1693,1616
1724,1515,1779,1399,1486,1532,1718,1406
1703,1166,1705,1541,1898,1906,1687,1643
1705,1563,1719,1908,1836,1725,1677,1617
1697,1692,1710,1566,1714,1599,1715,1662
1708,1805,1545,1754,1258,1617,1901,1624
1699,1641,1544,1542,1221,1408,1888,1632
1710,1669,1718,1707,1828,1180,1687,1603
1743,1205,1724,1651,1904,1437,1672,1475
1712,1654,1559,1561,1242,1439,1919,1589
1742,1204,1736,1388,1624,1096,1684,1395
1712,1652,1698,1178,1874,1098,1902,1681
1718,1203,1705,1897,1843,1592,1707,1589
1716,1524,1769,1565,1514,1512,1706,1585
1712,1774,1742,1465,1654,1906,1685,1122
1698,1526,1714,1388,1906,1122,1919,1396
1723,1663,1705,1169,1891,1089,1893,1918
1720,1662,1704,1722,1895,1088,1892,1612
1729,1636,1543,1300,1314,1605,1877,1031
1718,1675,1721,1557,1701,1576,1700,1641
1731,1659,1709,1647,1895,1093,1889,1475
1704,1529,1767,1406,1495,1504,1698,1396
1706,1866,1724,1822,1918,1587,1919,1211
1725,1418,1710,1867,1918,1093,1670,1585
1599,1768,1581,1696,1693,1045,1942,1337
1620,1283,1565,1439,1318,1299,1630,1433
1615,1968,1771,1579,1029,1940,1923,1402
1614,1397,1618,1631,1922,1209,1658,1690
1605,1767,1545,1564,1489,2007,1931,1727
1605,1952,1539,1106,1500,1736,1963,1375
1594,1282,1562,1413,1324,1307,1625,1419
1592,1930,1774,1689,1071,1969,1932,1347
1202,1564,1165,1786,1030,1125,1659,1169
1615,1421,1589,1340,1663,1428,1662,1197
1627,1117,1594,1673,1665,1372,1935,1167
1588,1966,1609,1695,1947,1739,1951,1315
1605,1556,1588,1303,1676,1930,1647,1285
1600,1394,1771,1790,1279,1380,1641,1695
1585,1295,1611,1710,1659,1213,1657,1330
1584,1025,1579,1710,1379,1514,1938,1335
1620,1313,1622,1789,1936,1193,1640,2033
1624,1762,1596,1290,1681,1079,1614,1310
1631,1681,1603,1788,1938,1185,1637,1684
1618,1929,1786,1599,1044,1942,1638,1703
1579,1050,1584,1675,1400,1520,1929,1319
1600,1928,1550,1434,1368,1709,1921,1425
1577,1048,1586,1719,1402,1523,1931,1317
1576,1680,1606,1668,1974,1198,1930,1332
1626,1636,1582,1920,1723,1532,1925,1750
1612,1309,1541,1434,1331,1284,1606,1428
1573,1648,1624,1679,1657,1744,1605,1370
1622,1151,1624,1782,1947,1922,1638,1690
1621,1198,1731,1287,1191,1268,1970,1302
1569,1138,1786,1416,1256,1692,1661,1432
1569,1311,1627,1726,1643,1190,1638,1314
1568,1247,1779,1727,1052,1274,1950,1372
1632,1610,1737,1143,1059,1983,1623,1400
1632,1312,1595,1737,1342,1340,1662,1765
1632,1127,1646,1608,1954,1358,1621,1689
1654,1500,1599,1440,1289,1342,1660,1450
1567,1611,1742,1486,1066,1945,1628,1087
1640,1316,1632,1638,1979,1199,1983,1369
1639,1697,1655,1598,1927,1182,1979,1683
1563,1700,1654,1443,1959,1172,1616,1440
1556,1948,1642,1462,1629,1764,1961,1442
1644,1585,1553,1330,1705,1967,1610,1213
1644,1752,1639,1311,1628,1672,1629,1166
1642,1708,1658,1587,1968,1171,1974,1775
1646,1757,1648,1930,2044,1595,1956,1687
1554,1093,1540,1679,1716,1244,1981,1330
1638,1712,1747,1472,1526,1681,1921,1245
1638,1181,1776,1332,1172,1230,1921,1343
1548,1330,1578,1454,1303,1314,1647,1448
1550,1284,1539,1696,1350,1784,1646,1286
1633,1708,1743,1500,1514,1677,1949,1217
1551,1116,1578,1446,1475,1714,1619,1462
1661,1966,1773,1327,1167,1386,1946,1341
1167,2042,1152,1742,1666,1371,1625,1200
1663,1582,1550,1325,1718,1968,1621,1338
1654,1712,1638,1652,1961,1166,1962,1692
1659,1727,1641,1105,1955,1153,1957,1980
1648,1336,1558,1314,1721,1322,1638,1334
1655,1928,1747,1555,1085,1973,1979,1346
1657,1294,1661,1617,1979,1176,1613,1786
1652,1698,1729,1490,1508,1667,1939,1217
1663,1601,1547,1950,1694,1497,1952,1779
1538,1930,1660,1440,1611,1782,1983,1458
1654,1165,1760,1316,1156,1239,1937,1330
1663,1578,1705,1745,1205,1994,1567,1401
1551,2011,1626,1064,1290,1664,2005,1781
1539,2025,1707,1653,1093,1991,1591,1783
1538,1577,1706,1659,1092,2013,1588,1775
1559,1754,1721,1450,1436,1787,2027,1209
1552,1583,1652,1501,1733,1304,1562,1485
1658,1707,1547,1477,1560,1758,1561,1494
1656,1563,1542,1753,1586,1679,1990,1401
1537,1353,1639,1363,1736,1373,1559,1350
1564,1738,1560,1485,1993,1274,1598,1486
1543,1962,1710,1661,1101,1782,1994,1342
1542,1738,1709,1544,1091,1312,1596,1331
1651,1033,1536,1743,1996,1313,1587,1407
1551,1696,1553,2027,1949,1626,1989,1676
1544,1622,1654,1284,1742,1997,1581,1242
1648,1736,1566,1756,2030,1270,2002,1389
1558,1994,1673,1311,1259,1294,2046,1220
1645,1724,1564,1490,1551,1740,1550,1473
1559,1610,1555,1363,1992,1686,1993,1243
1558,1611,1643,1352,1747,2007,1584,1223
1643,1041,1545,1728,1944,1770,2004,1383
1642,1321,1543,1739,1568,1469,1580,1390
1563,1367,1657,1726,1326,1355,1545,1752
1643,1448,1613,1492,1405,1354,1544,1502
1561,1754,1546,1553,1990,1411,1986,1780
1548,1446,1605,1498,1395,1348,1542,1492
1563,1075,1641,1602,1325,1103,1593,1691
1561,1179,1719,1985,1112,1214,2010,1688
1545,1050,1638,1474,1782,1254,1594,1501
1632,1754,1548,1076,2044,1252,1984,1533
1634,1987,1605,1489,1299,1766,1994,1498
1632,1563,1639,1729,1788,2034,2040,1304
1581,1061,1597,1569,1963,1756,2016,1303
1571,1376,1572,2043,1556,1241,1561,1701
1629,1544,1675,1779,1173,2024,1597,1347
1628,1363,1617,1778,1300,1709,1596,1371
1569,1238,1672,1407,1136,1197,2017,1248
1625,1377,1663,1510,1359,1400,1594,1516
1625,1366,1620,1783,1297,1704,1593,1365
1578,1559,1660,1673,1359,1716,1592,1781
1592,1370,1582,1928,1591,1234,1550,1702
1596,2036,1650,1528,1316,1745,2045,1517
1232,1746,1260,1579,1135,1286,1565,1241
1623,1688,1591,1520,1964,1572,1549,1512
1617,1771,1597,1029,1997,1237,2033,1485
1583,1566,1627,1998,1742,1417,2032,1699
1575,2036,1719,1397,1237,1328,1984,1378
1581,1555,1625,1991,1740,1419,2034,1697
1585,1049,1625,1640,1287,1125,1555,1713
1584,1392,1588,1641,2000,1272,2027,1732
1584,1519,1651,2027,1451,1386,2012,1723
1599,1776,1612,1078,1581,1335,1580,1303
1608,2025,1647,1509,1337,1740,2016,1520
1610,1577,1588,1771,1536,1700,2036,1354
1571,1396,1644,1512,1361,1386,1577,1504
1594,2014,1694,1575,1151,2034,1538,1280
1607,1086,1573,1754,1983,1718,1575,1355
1605,1555,1608,1505,1785,1316,1574,1521
1606,1413,1638,1529,1360,1383,1573,1523
1598,1547,1632,1421,1373,1704,1572,1259
1607,1555,1686,1430,1138,1985,1539,1127
1602,1083,1568,1759,1978,1715,1570,1349
1602,1407,1595,1509,2043,1259,2038,1533
1221,1082,1243,1681,1375,1314,1568,1240
1986,1202,1990,1588,1537,1328,2039,1870
1982,1480,2012,1825,1606,1874,2014,1200
1984,1202,1988,2024,1538,1313,2036,1849
1980,2026,1898,1810,1400,1545,2012,1222
1989,1895,1928,1948,1105,1539,1547,1855
1977,1153,1951,1030,1199,1176,2010,1032
1995,1581,1903,1969,1409,1539,2035,1266
1987,1890,1930,1951,1106,1620,1544,1638
1985,1936,1968,1171,1800,1548,2027,1156
1988,1279,1903,1992,1409,1255,2032,1267
1992,1897,1959,1552,1815,1439,1564,1841
1972,2018,1936,1813,1196,1863,2004,1230
1334,1845,1290,2012,1417,1248,2043,1343
1970,1554,1999,1817,1565,1869,1561,1189
1993,1578,1996,1183,1566,1870,1562,1519
1997,1480,2002,1554,1608,1886,2000,1870
1989,1891,1996,1035,1623,2015,2038,1043
2012,1810,1984,1997,1552,1313,2022,1800
2015,1811,1987,2001,1548,1304,1544,1258
2014,1493,1998,2001,1624,1839,1555,1252
1960,1174,1928,1034,1203,1160,1995,1026
1962,1488,2009,1814,1994,1275,2035,1240
2005,1893,1979,1535,1249,1444,1993,2044
2014,1186,1957,1156,1815,1886,1992,1180
1959,1520,1963,1850,1793,1385,1544,1159
2014,1597,1922,1160,1234,1881,1549,1528
2007,2026,1921,1896,1202,1865,1989,1800
2001,1797,1894,1141,1091,1828,1588,1384
1993,1123,1926,1055,1206,1153,1987,1045
1953,1122,1921,1054,1207,1152,1986,1040
1953,1536,2012,1852,1585,1879,1584,1194
2010,1541,1862,1156,1316,1217,1585,1291
2037,1186,1980,1086,1159,1212,2047,1078
2023,1977,1945,1259,1825,1572,1986,1333
1949,1511,2030,1825,1570,1231,2013,1178
2018,1544,1866,1940,1444,1574,2006,1800
1944,1593,1983,1067,1248,1820,1584,1056
2023,2006,1939,1549,1798,1089,1592,1899
1949,1848,1883,1096,1150,1817,1545,1365
2025,1327,1912,1475,1300,1399,1539,1821
1088,2026,1140,1971,1534,1326,1585,1167
1942,1590,1954,1847,1136,1913,1543,1249
2030,1654,1857,2025,1442,1484,2015,1653
1940,1880,2039,1803,1644,2027,1997,1178
2030,1884,2032,1545,1643,2042,1994,1814
1937,1199,1975,1075,1162,1201,2034,1083
2043,1196,1972,1072,1161,1212,2033,1078
2016,1183,2025,1178,1583,1302,2007,1812
2038,1991,1976,1274,1140,1246,2012,1298
2032,1153,2039,1887,1585,1289,1993,1802
1934,1542,2032,1068,1991,1891,1587,1080
1932,2039,1931,1837,1808,1539,1556,1268
2041,1847,1874,2037,1468,1240,1987,1230
1930,2025,2036,1835,1984,1913,1588,1162
2047,1966,1934,1197,1846,1586,2005,1215
2018,1203,1965,1076,1181,1194,2024,1082
1924,1209,2045,1059,1595,1325,1584,1083
1925,1211,1957,1063,1182,1196,2022,1070
2046,1636,1873,2041,1458,1500,1999,1637
2040,1852,2026,1490,1562,1282,1574,2014
2032,1293,1872,1523,1448,1393,1593,1246
2047,1877,1936,1575,1824,1448,1579,1793
2027,1089,1956,1085,1172,1187,2017,1075
2047,1562,1972,1512,1126,1906,1553,1253
2047,1637,2011,1876,1163,1792,1620,1256
1923,1970,2039,1625,1890,1061,1628,1807
2046,1216,2014,1116,1253,1232,1949,1114
2044,1628,2008,1879,1160,1795,1623,1259
1925,1268,1922,1833,1604,1405,1980,1919
1926,1858,1940,1452,1636,1404,1624,1954
1932,1880,1851,1064,1054,1913,1641,1339
2040,1844,2026,1876,1200,1526,1944,1270
1949,1447,1839,1117,1341,1865,1960,1101
1928,1577,1837,2046,1486,1909,1609,1890
1932,2002,2034,1157,1866,1612,1961,1374
1930,1898,2036,1848,1611,1270,1982,1905
2035,1867,1949,1887,1623,1397,1617,1264
1929,1276,1931,1827,1613,1406,1978,1580
1947,1226,2002,1101,1252,1235,1937,1095
1923,1868,2032,1418,1937,1154,1936,1195
2031,1502,2036,1871,1212,1076,1613,1256
1936,1248,1943,1933,1616,1377,1958,1823
1936,1235,1943,1608,1959,1377,1957,1814
1926,1233,1999,1101,1268,1222,1932,1092
2027,1425,1944,1879,1620,1209,1964,1260
2026,1980,1998,1867,1266,1796,1930,1168
2025,1864,1835,1858,1027,1814,1602,1254
2024,1855,1946,1860,1607,1882,1624,1264
1948,1853,2004,1984,1037,1631,1623,1593
1073,1996,1029,1986,1423,1375,1601,1278
2022,1263,1941,1113,1924,1809,1925,1098
1951,1258,1949,1845,1627,1379,1955,1594
1950,1855,2020,1606,1857,1627,1619,1895
2018,1432,1937,1886,1922,1203,1979,1177
1929,1383,1854,1823,1385,1660,1637,1365
1379,1469,1368,1971,1535,1656,1640,1024
1976,1449,1850,2013,1369,1393,1626,1931
1977,1448,1851,1954,1368,1393,1627,1930
1431,1538,1425,1609,1986,1383,1571,1206
1978,1928,1977,1929,1577,1142,1581,1417
1616,1935,1615,1602,1864,1974,1569,1797
1617,1659,1660,1614,1865,1508,1570,1797
1981,1932,1807,1119,1527,1657,1579,1214
1979,1888,1793,1807,1484,1161,1599,2037
1972,1257,1965,2032,1656,1360,1599,1844
1321,1959,1363,1408,1650,1360,1586,1834
1975,1028,1985,1469,1168,1204,1576,1877
1974,1454,1841,1468,1375,1361,1589,1855
1968,1416,1803,1994,1528,1902,1599,1796
1975,1572,1798,1613,1532,1415,1575,1125
1972,1924,1975,1925,1568,1412,1572,1147
1970,1450,1845,1464,1371,1365,1587,1851
1965,1461,1834,1447,1375,1354,1580,1828
1964,1893,1998,1460,1649,1225,1597,1871
1967,1944,1819,1445,1507,1645,1599,1841
1966,1462,1833,1444,1372,1353,1581,1831
1961,1888,1995,1457,1652,1223,1592,1866
